image_link,image_name,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/618p7fzALhL.jpg,618p7fzALhL.jpg,648011,voltage,"[120.0, 277.0] volt"
https://m.media-amazon.com/images/I/81uQmBx7pkS.jpg,81uQmBx7pkS.jpg,271537,voltage,0.5 volt
https://m.media-amazon.com/images/I/51T-HpYWDEL.jpg,51T-HpYWDEL.jpg,709627,voltage,3.85 volt
https://m.media-amazon.com/images/I/41-rNuRs5OL.jpg,41-rNuRs5OL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/81B3O0TqdOL.jpg,81B3O0TqdOL.jpg,501250,voltage,120.0 volt
https://m.media-amazon.com/images/I/61wDTlwsE5L.jpg,61wDTlwsE5L.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/71qzWMEkweL.jpg,71qzWMEkweL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/51-6-CdIw+L.jpg,51-6-CdIw+L.jpg,648011,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61iHgEc0qoL.jpg,61iHgEc0qoL.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/718YLlVPmDL.jpg,718YLlVPmDL.jpg,140266,voltage,0.375 volt
https://m.media-amazon.com/images/I/71V92ION+pL.jpg,71V92ION+pL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/71fPUIathGL.jpg,71fPUIathGL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/51b-KZq4cnL.jpg,51b-KZq4cnL.jpg,140266,voltage,230.0 volt
https://m.media-amazon.com/images/I/71-3+2gLulL.jpg,71-3+2gLulL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/81x4IaZ42RL.jpg,81x4IaZ42RL.jpg,752266,voltage,2.0 volt
https://m.media-amazon.com/images/I/71+zn0adf2L.jpg,71+zn0adf2L.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71g3B9hWWIL.jpg,71g3B9hWWIL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/81giT+yFjhL.jpg,81giT+yFjhL.jpg,267182,voltage,115.0 volt
https://m.media-amazon.com/images/I/61qY+aYanzL.jpg,61qY+aYanzL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/81K8dmta6RL.jpg,81K8dmta6RL.jpg,752266,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/71kjtL6AQqL.jpg,71kjtL6AQqL.jpg,983323,voltage,5.0 volt
https://m.media-amazon.com/images/I/41RvA6R6snL.jpg,41RvA6R6snL.jpg,752266,voltage,12.0 volt
https://m.media-amazon.com/images/I/71-gpw6s3oL.jpg,71-gpw6s3oL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/8113GsA17wL.jpg,8113GsA17wL.jpg,709627,voltage,3.7 volt
https://m.media-amazon.com/images/I/51NeLL1uviL.jpg,51NeLL1uviL.jpg,709627,voltage,10.95 volt
https://m.media-amazon.com/images/I/71YJBsa34oL.jpg,71YJBsa34oL.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/81ESd5Dhi6L.jpg,81ESd5Dhi6L.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/81EWGwj1LNL.jpg,81EWGwj1LNL.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/81JGAcnf39L.jpg,81JGAcnf39L.jpg,983323,voltage,12.0 volt
https://m.media-amazon.com/images/I/51PUGqfsikL.jpg,51PUGqfsikL.jpg,752266,voltage,6.0 volt
https://m.media-amazon.com/images/I/71bS1qmMRzL.jpg,71bS1qmMRzL.jpg,276700,voltage,40.0 volt
https://m.media-amazon.com/images/I/91vPH2wKVzL.jpg,91vPH2wKVzL.jpg,648011,voltage,230.0 volt
https://m.media-amazon.com/images/I/71q6ZbDGPYL.jpg,71q6ZbDGPYL.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/71G9M8nBNtL.jpg,71G9M8nBNtL.jpg,752266,voltage,220.0 volt
https://m.media-amazon.com/images/I/71fIyaH3dvL.jpg,71fIyaH3dvL.jpg,140266,voltage,20.0 volt
https://m.media-amazon.com/images/I/71Izo642JXL.jpg,71Izo642JXL.jpg,965518,voltage,20.0 volt
https://m.media-amazon.com/images/I/81tsTIDdqCL.jpg,81tsTIDdqCL.jpg,986984,voltage,45.0 volt
https://m.media-amazon.com/images/I/81pYfK+AFNL.jpg,81pYfK+AFNL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/81A7mGrzSwL.jpg,81A7mGrzSwL.jpg,983323,voltage,"[80.0, 240.0] volt"
https://m.media-amazon.com/images/I/71dMgwirTwL.jpg,71dMgwirTwL.jpg,641642,voltage,3.0 volt
https://m.media-amazon.com/images/I/61J7FlyqyNL.jpg,61J7FlyqyNL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/71InWLNtD6L.jpg,71InWLNtD6L.jpg,983323,voltage,5.0 volt
https://m.media-amazon.com/images/I/61yAU+cc9YL.jpg,61yAU+cc9YL.jpg,140266,voltage,220.0 volt
https://m.media-amazon.com/images/I/61Up1YlWCTL.jpg,61Up1YlWCTL.jpg,983323,voltage,1.027349577324714 volt
https://m.media-amazon.com/images/I/410vhfsYGfL.jpg,410vhfsYGfL.jpg,709627,voltage,7.2 volt
https://m.media-amazon.com/images/I/61LBeTUXmgL.jpg,61LBeTUXmgL.jpg,648011,voltage,"[3.0, 3.4] volt"
https://m.media-amazon.com/images/I/71X1YspjZiL.jpg,71X1YspjZiL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/61d1hjxOFlL.jpg,61d1hjxOFlL.jpg,179080,voltage,44.4 volt
https://m.media-amazon.com/images/I/517OvjYOxtL.jpg,517OvjYOxtL.jpg,709627,voltage,1.2 volt
https://m.media-amazon.com/images/I/71v2FwNLoHL.jpg,71v2FwNLoHL.jpg,271537,voltage,12.6 volt
https://m.media-amazon.com/images/I/51ua8CA18FL.jpg,51ua8CA18FL.jpg,752266,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61YE-xVoP3L.jpg,61YE-xVoP3L.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/71KbKgRpAuL.jpg,71KbKgRpAuL.jpg,752266,voltage,24.0 volt
https://m.media-amazon.com/images/I/61UuPBotgzL.jpg,61UuPBotgzL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/81fTEiM48cL.jpg,81fTEiM48cL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/71T4kPRAJ7L.jpg,71T4kPRAJ7L.jpg,860821,voltage,5.0 volt
https://m.media-amazon.com/images/I/617ijLqMv7L.jpg,617ijLqMv7L.jpg,860821,voltage,5.0 volt
https://m.media-amazon.com/images/I/71sp20hvsgL.jpg,71sp20hvsgL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/8180YNGHBpL.jpg,8180YNGHBpL.jpg,709627,voltage,60.0 volt
https://m.media-amazon.com/images/I/81B1uha9LKL.jpg,81B1uha9LKL.jpg,648011,voltage,5.0 volt
https://m.media-amazon.com/images/I/61if0sAXadL.jpg,61if0sAXadL.jpg,271537,voltage,230.0 volt
https://m.media-amazon.com/images/I/61ebCDsIiGL.jpg,61ebCDsIiGL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/51GBu9rkHdL.jpg,51GBu9rkHdL.jpg,709627,voltage,11.1 volt
https://m.media-amazon.com/images/I/51JVuFF6jCL.jpg,51JVuFF6jCL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/71Mrjnh3VWL.jpg,71Mrjnh3VWL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/71f79RFN1gL.jpg,71f79RFN1gL.jpg,709627,voltage,11.1 volt
https://m.media-amazon.com/images/I/61XbXgA1YwS.jpg,61XbXgA1YwS.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/71-Bxikzx7L.jpg,71-Bxikzx7L.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/51Na+Ym6mrL.jpg,51Na+Ym6mrL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/712xVfULgzL.jpg,712xVfULgzL.jpg,752266,wattage,100.0 watt
https://m.media-amazon.com/images/I/51m-AlhTa0L.jpg,51m-AlhTa0L.jpg,318770,wattage,9.0 watt
https://m.media-amazon.com/images/I/71dJNiktQhL.jpg,71dJNiktQhL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/518chMFNoYL.jpg,518chMFNoYL.jpg,752266,wattage,324.0 watt
https://m.media-amazon.com/images/I/4155-mT5dHL.jpg,4155-mT5dHL.jpg,318770,wattage,65.0 watt
https://m.media-amazon.com/images/I/71X1t5tyrFL.jpg,71X1t5tyrFL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/71IiCkHLRUL.jpg,71IiCkHLRUL.jpg,211213,wattage,8.0 watt
https://m.media-amazon.com/images/I/61kh4EsIp+L.jpg,61kh4EsIp+L.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/71b96sXHV9L.jpg,71b96sXHV9L.jpg,752266,wattage,20.0 watt
https://m.media-amazon.com/images/I/711ujGTBCPL.jpg,711ujGTBCPL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/61R6sdETX9L.jpg,61R6sdETX9L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61vgoVAbq6S.jpg,61vgoVAbq6S.jpg,752266,wattage,48.0 watt
https://m.media-amazon.com/images/I/71ZjN3BvS2L.jpg,71ZjN3BvS2L.jpg,641642,wattage,100.0 watt
https://m.media-amazon.com/images/I/71fQJu8uexL.jpg,71fQJu8uexL.jpg,124643,wattage,11.0 watt
https://m.media-amazon.com/images/I/81DgMV1e5rL.jpg,81DgMV1e5rL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/616xgAf6b7L.jpg,616xgAf6b7L.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/71+njLByDLL.jpg,71+njLByDLL.jpg,318770,wattage,25.0 watt
https://m.media-amazon.com/images/I/61Yv23aN4yL.jpg,61Yv23aN4yL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/71fOnNOm+tL.jpg,71fOnNOm+tL.jpg,179080,wattage,88.0 watt
https://m.media-amazon.com/images/I/51SuMnlmjGL.jpg,51SuMnlmjGL.jpg,752266,wattage,122.0 watt
https://m.media-amazon.com/images/I/81KLea4yP4L.jpg,81KLea4yP4L.jpg,752266,wattage,5.0 watt
https://m.media-amazon.com/images/I/71erktqfZOL.jpg,71erktqfZOL.jpg,892291,wattage,58.0 watt
https://m.media-amazon.com/images/I/81jeUUIWF9L.jpg,81jeUUIWF9L.jpg,318770,wattage,2160.0 horsepower
https://m.media-amazon.com/images/I/61YmdedqkHL.jpg,61YmdedqkHL.jpg,752266,wattage,40.0 watt
https://m.media-amazon.com/images/I/81yyQ0e8YqL.jpg,81yyQ0e8YqL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/4102z0VMs2L.jpg,4102z0VMs2L.jpg,416664,wattage,1000.0 watt
https://m.media-amazon.com/images/I/71M4yC9kLaL.jpg,71M4yC9kLaL.jpg,752266,wattage,152.0 watt
https://m.media-amazon.com/images/I/816xvDKGhmL.jpg,816xvDKGhmL.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/71K0mjibwwL.jpg,71K0mjibwwL.jpg,752266,wattage,12.0 watt
https://m.media-amazon.com/images/I/711va4y034L.jpg,711va4y034L.jpg,416664,wattage,35.0 watt
https://m.media-amazon.com/images/I/713uND39MXL.jpg,713uND39MXL.jpg,752266,wattage,15.0 watt
https://m.media-amazon.com/images/I/619ivWf2YES.jpg,619ivWf2YES.jpg,179080,wattage,500.0 watt
https://m.media-amazon.com/images/I/81N7jlkcJiL.jpg,81N7jlkcJiL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71aaX-5BccL.jpg,71aaX-5BccL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/71ljzAmrv2L.jpg,71ljzAmrv2L.jpg,318770,wattage,140.0 watt
https://m.media-amazon.com/images/I/619dPHLlEDL.jpg,619dPHLlEDL.jpg,892291,wattage,10.5 watt
https://m.media-amazon.com/images/I/71LQZAQ4s7L.jpg,71LQZAQ4s7L.jpg,752266,wattage,200.0 watt
https://m.media-amazon.com/images/I/61ifu2S7Z5L.jpg,61ifu2S7Z5L.jpg,752266,wattage,4.0 watt
https://m.media-amazon.com/images/I/71Qrv5Yzf1L.jpg,71Qrv5Yzf1L.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/81fXakFSFKL.jpg,81fXakFSFKL.jpg,752266,wattage,2.5 watt
https://m.media-amazon.com/images/I/71u42XeZhuL.jpg,71u42XeZhuL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/316WwdeOqlL.jpg,316WwdeOqlL.jpg,752266,wattage,35.0 watt
https://m.media-amazon.com/images/I/71CREPbD4cL.jpg,71CREPbD4cL.jpg,752266,wattage,100.0 watt
https://m.media-amazon.com/images/I/71Yeh6bFWSL.jpg,71Yeh6bFWSL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61dEcQd5EEL.jpg,61dEcQd5EEL.jpg,407921,wattage,0.0 watt
https://m.media-amazon.com/images/I/71sw7pUqbmL.jpg,71sw7pUqbmL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/81j3J-MvUmL.jpg,81j3J-MvUmL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71uDg6imMPL.jpg,71uDg6imMPL.jpg,892291,wattage,20.0 watt
https://m.media-amazon.com/images/I/71m5euxapjL.jpg,71m5euxapjL.jpg,179080,wattage,0.0 watt
https://m.media-amazon.com/images/I/81pozXbEnTL.jpg,81pozXbEnTL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/71lag2DRsNL.jpg,71lag2DRsNL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/51SIV7yDMDL.jpg,51SIV7yDMDL.jpg,892291,wattage,5.0 watt
https://m.media-amazon.com/images/I/61GKVH2EwFL.jpg,61GKVH2EwFL.jpg,641642,wattage,73843.0 watt
https://m.media-amazon.com/images/I/71WQipc8FmL.jpg,71WQipc8FmL.jpg,957050,wattage,17.0 horsepower
https://m.media-amazon.com/images/I/71beQcHFQkL.jpg,71beQcHFQkL.jpg,752266,wattage,1.5 watt
https://m.media-amazon.com/images/I/71l2ImbHqSL.jpg,71l2ImbHqSL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/61Pz8HdcF1L.jpg,61Pz8HdcF1L.jpg,752266,wattage,9.0 watt
https://m.media-amazon.com/images/I/81YItMNNonL.jpg,81YItMNNonL.jpg,752266,wattage,12.0 watt
https://m.media-amazon.com/images/I/51ZcYLsKimL.jpg,51ZcYLsKimL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71Wmro-Mc9L.jpg,71Wmro-Mc9L.jpg,955292,wattage,120.0 watt
https://m.media-amazon.com/images/I/71WTa5p4BvL.jpg,71WTa5p4BvL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/51ROcG4XTkL.jpg,51ROcG4XTkL.jpg,752266,wattage,45.0 watt
https://m.media-amazon.com/images/I/71lJ2pcZt2L.jpg,71lJ2pcZt2L.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/41j+F8ieJwL.jpg,41j+F8ieJwL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/61dT+wiM0GL.jpg,61dT+wiM0GL.jpg,983323,wattage,12025.0 watt
https://m.media-amazon.com/images/I/51FQ+HG2MML.jpg,51FQ+HG2MML.jpg,860821,wattage,5.0 watt
https://m.media-amazon.com/images/I/71tz7RWzT8L.jpg,71tz7RWzT8L.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/81uceJOpuIL.jpg,81uceJOpuIL.jpg,179080,wattage,750.0 watt
https://m.media-amazon.com/images/I/719ky7Yj9KL.jpg,719ky7Yj9KL.jpg,276700,wattage,900.0 watt
https://m.media-amazon.com/images/I/71lHpFoo8PL.jpg,71lHpFoo8PL.jpg,752266,wattage,25.0 watt
https://m.media-amazon.com/images/I/71U43-H-SOL.jpg,71U43-H-SOL.jpg,860821,wattage,60.0 watt
https://m.media-amazon.com/images/I/71811iQ27CL.jpg,71811iQ27CL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61ky8kUSDxL.jpg,61ky8kUSDxL.jpg,318770,wattage,90.0 watt
https://m.media-amazon.com/images/I/61LhpnI+y4L.jpg,61LhpnI+y4L.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/61eAMsivRlL.jpg,61eAMsivRlL.jpg,752266,wattage,45.0 watt
https://m.media-amazon.com/images/I/81rQCclTFGL.jpg,81rQCclTFGL.jpg,892291,wattage,39.0 watt
https://m.media-amazon.com/images/I/61c7bK0qveL.jpg,61c7bK0qveL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/51UkqgDjm1L.jpg,51UkqgDjm1L.jpg,752266,wattage,90.0 watt
https://m.media-amazon.com/images/I/71+LTd8FSVL.jpg,71+LTd8FSVL.jpg,955292,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/61ATalaDhjL.jpg,61ATalaDhjL.jpg,179080,wattage,1000.0 watt
https://m.media-amazon.com/images/I/617R0CqpsWL.jpg,617R0CqpsWL.jpg,955292,wattage,8.0 watt
https://m.media-amazon.com/images/I/71pywP1gcGL.jpg,71pywP1gcGL.jpg,318770,wattage,3.0 watt
https://m.media-amazon.com/images/I/61BMmDbNW8L.jpg,61BMmDbNW8L.jpg,641642,wattage,1500.0 watt
https://m.media-amazon.com/images/I/61DF-dn79sL.jpg,61DF-dn79sL.jpg,892291,wattage,15.5 watt
https://m.media-amazon.com/images/I/71vSKLNBkpL.jpg,71vSKLNBkpL.jpg,416664,wattage,0.5 watt
https://m.media-amazon.com/images/I/71BUqDADrWL.jpg,71BUqDADrWL.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/91YJS1Nf2OL.jpg,91YJS1Nf2OL.jpg,746096,wattage,50.0 watt
https://m.media-amazon.com/images/I/61pxinKTm4L.jpg,61pxinKTm4L.jpg,318770,wattage,240.0 watt
https://m.media-amazon.com/images/I/711NuQY0hhL.jpg,711NuQY0hhL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71N2O45HzEL.jpg,71N2O45HzEL.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/71NuOs5mWwL.jpg,71NuOs5mWwL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71sLEvc022L.jpg,71sLEvc022L.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71bVO5YRe-L.jpg,71bVO5YRe-L.jpg,318770,wattage,1875.0 watt
https://m.media-amazon.com/images/I/81UcgwAacsL.jpg,81UcgwAacsL.jpg,892291,wattage,180.0 watt
https://m.media-amazon.com/images/I/813o+7975wL.jpg,813o+7975wL.jpg,955292,wattage,60.0 watt
https://m.media-amazon.com/images/I/71E-4AT6S2L.jpg,71E-4AT6S2L.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/51aqh-nA1gL.jpg,51aqh-nA1gL.jpg,752266,wattage,40.0 watt
https://m.media-amazon.com/images/I/71V56KK96FL.jpg,71V56KK96FL.jpg,860821,wattage,4.5 watt
https://m.media-amazon.com/images/I/71vLM8IoL5L.jpg,71vLM8IoL5L.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/4161b0cqrjL.jpg,4161b0cqrjL.jpg,318770,wattage,65.0 watt
https://m.media-amazon.com/images/I/715ye5N14JL.jpg,715ye5N14JL.jpg,124643,wattage,160.0 watt
https://m.media-amazon.com/images/I/61IX0AznW8L.jpg,61IX0AznW8L.jpg,318770,wattage,4.1 watt
https://m.media-amazon.com/images/I/71x2tLxf86L.jpg,71x2tLxf86L.jpg,318770,wattage,40.0 watt
https://m.media-amazon.com/images/I/71W1pWWoKhL.jpg,71W1pWWoKhL.jpg,179080,wattage,72.0 watt
https://m.media-amazon.com/images/I/71VXm3+AZ5L.jpg,71VXm3+AZ5L.jpg,318770,wattage,66.0 watt
https://m.media-amazon.com/images/I/717GY6QGZoL.jpg,717GY6QGZoL.jpg,752266,wattage,5.0 watt
https://m.media-amazon.com/images/I/61HN8G8w7FL.jpg,61HN8G8w7FL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/619yfbxLNeL.jpg,619yfbxLNeL.jpg,955292,wattage,60.0 watt
https://m.media-amazon.com/images/I/51FSLGPSneL.jpg,51FSLGPSneL.jpg,318770,wattage,120.0 watt
https://m.media-amazon.com/images/I/71OmuAqAGEL.jpg,71OmuAqAGEL.jpg,318770,wattage,40.0 watt
https://m.media-amazon.com/images/I/71TSgGhzh7S.jpg,71TSgGhzh7S.jpg,318770,wattage,11801.0 watt
https://m.media-amazon.com/images/I/7115kGR4w8L.jpg,7115kGR4w8L.jpg,983323,wattage,150.0 watt
https://m.media-amazon.com/images/I/71IM+QQl51L.jpg,71IM+QQl51L.jpg,318770,wattage,65.0 watt
https://m.media-amazon.com/images/I/51bnIzr1PML.jpg,51bnIzr1PML.jpg,276700,wattage,2200.0 watt
https://m.media-amazon.com/images/I/41j8LHQ7lwL.jpg,41j8LHQ7lwL.jpg,416664,wattage,47.0 watt
https://m.media-amazon.com/images/I/714yxMDSU4L.jpg,714yxMDSU4L.jpg,318770,wattage,550.0 watt
https://m.media-amazon.com/images/I/61ZeMS5wclL.jpg,61ZeMS5wclL.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/91gFYj0mSJL.jpg,91gFYj0mSJL.jpg,318770,wattage,1.0 watt
https://m.media-amazon.com/images/I/41fX-OWziML.jpg,41fX-OWziML.jpg,752266,wattage,54.0 watt
https://m.media-amazon.com/images/I/61L9-e8PScS.jpg,61L9-e8PScS.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71O4OM2BlmL.jpg,71O4OM2BlmL.jpg,892291,wattage,35.0 watt
https://m.media-amazon.com/images/I/51bjlQUHSEL.jpg,51bjlQUHSEL.jpg,752266,wattage,12.0 watt
https://m.media-amazon.com/images/I/51cbhe132EL.jpg,51cbhe132EL.jpg,648011,wattage,"[230.0, 280.0] watt"
https://m.media-amazon.com/images/I/61vGjEV7wCL.jpg,61vGjEV7wCL.jpg,416664,wattage,70.0 watt
https://m.media-amazon.com/images/I/51iWx2s44AL.jpg,51iWx2s44AL.jpg,966983,width,40.0 centimetre
https://m.media-amazon.com/images/I/619jNFSyzGL.jpg,619jNFSyzGL.jpg,763916,width,60.0 centimetre
https://m.media-amazon.com/images/I/51dxN-6+c4L.jpg,51dxN-6+c4L.jpg,536334,width,3.0 inch
https://m.media-amazon.com/images/I/61-S+WHMY1L.jpg,61-S+WHMY1L.jpg,208023,width,16.5 centimetre
https://m.media-amazon.com/images/I/51piWeoJSIL.jpg,51piWeoJSIL.jpg,146860,width,8.6 centimetre
https://m.media-amazon.com/images/I/51zTlQ23CgL.jpg,51zTlQ23CgL.jpg,846116,width,0.59 inch
https://m.media-amazon.com/images/I/51dpTgS3DYL.jpg,51dpTgS3DYL.jpg,638301,width,9.25 inch
https://m.media-amazon.com/images/I/51UwymbXtkL.jpg,51UwymbXtkL.jpg,120219,width,22.0 centimetre
https://m.media-amazon.com/images/I/41i9buD36UL.jpg,41i9buD36UL.jpg,150535,width,5.0 inch
https://m.media-amazon.com/images/I/61C+7Nw5RnL.jpg,61C+7Nw5RnL.jpg,801829,width,70.0 centimetre
https://m.media-amazon.com/images/I/51C-E6fWdKS.jpg,51C-E6fWdKS.jpg,119607,width,6.2 inch
https://m.media-amazon.com/images/I/51Zh-AwtN2L.jpg,51Zh-AwtN2L.jpg,362818,width,15.0 centimetre
https://m.media-amazon.com/images/I/51aWxxjZT2L.jpg,51aWxxjZT2L.jpg,292475,width,8.7 centimetre
https://m.media-amazon.com/images/I/618kaa0ITuL.jpg,618kaa0ITuL.jpg,119607,width,18.0 inch
https://m.media-amazon.com/images/I/51ehdFL-aJL.jpg,51ehdFL-aJL.jpg,744541,width,21.0 inch
https://m.media-amazon.com/images/I/518Ty-YkyTL.jpg,518Ty-YkyTL.jpg,524117,width,7.1 inch
https://m.media-amazon.com/images/I/6196bwX93DL.jpg,6196bwX93DL.jpg,174276,width,1.4 inch
https://m.media-amazon.com/images/I/51QAmiraOLL.jpg,51QAmiraOLL.jpg,558806,width,4.5 centimetre
https://m.media-amazon.com/images/I/51GYtjTRJaL.jpg,51GYtjTRJaL.jpg,107694,width,13.0 centimetre
https://m.media-amazon.com/images/I/51MaeBs2faL.jpg,51MaeBs2faL.jpg,430434,width,62.5 millimetre
https://m.media-amazon.com/images/I/51xu9OazL4L.jpg,51xu9OazL4L.jpg,311997,width,12.0 inch
https://m.media-amazon.com/images/I/41nUa-4O5fL.jpg,41nUa-4O5fL.jpg,524117,width,18.0 centimetre
https://m.media-amazon.com/images/I/51ev2M22fSL.jpg,51ev2M22fSL.jpg,630877,width,125.0 millimetre
https://m.media-amazon.com/images/I/41k7G4BIHBL.jpg,41k7G4BIHBL.jpg,258617,width,6.0 millimetre
https://m.media-amazon.com/images/I/51ZoHrFAB9L.jpg,51ZoHrFAB9L.jpg,311997,width,12.0 inch
https://m.media-amazon.com/images/I/51Bf8CcvUCL.jpg,51Bf8CcvUCL.jpg,470067,width,560.0 millimetre
https://m.media-amazon.com/images/I/51T0aspgabL.jpg,51T0aspgabL.jpg,365756,width,2.8 inch
https://m.media-amazon.com/images/I/41bKW7vV1FS.jpg,41bKW7vV1FS.jpg,180726,width,23.0 millimetre
https://m.media-amazon.com/images/I/61+3LWLBErL.jpg,61+3LWLBErL.jpg,611510,width,17.0 inch
https://m.media-amazon.com/images/I/51EcxUOktmL.jpg,51EcxUOktmL.jpg,536334,width,6.0 centimetre
https://m.media-amazon.com/images/I/51fKRLRxOnL.jpg,51fKRLRxOnL.jpg,347404,width,56.0 centimetre
https://m.media-amazon.com/images/I/51rekS9tNZL.jpg,51rekS9tNZL.jpg,658003,width,6.0 inch
https://m.media-amazon.com/images/I/51r5b3inZkL.jpg,51r5b3inZkL.jpg,801829,width,20.47 inch
https://m.media-amazon.com/images/I/51AbXW5cQgL.jpg,51AbXW5cQgL.jpg,877667,width,12.5 centimetre
https://m.media-amazon.com/images/I/51z6Ax43IFL.jpg,51z6Ax43IFL.jpg,131797,width,25.0 millimetre
https://m.media-amazon.com/images/I/614zYUhfmjL.jpg,614zYUhfmjL.jpg,784538,width,51.0 inch
https://m.media-amazon.com/images/I/514aS6Lbl3L.jpg,514aS6Lbl3L.jpg,683885,width,1.0 inch
https://m.media-amazon.com/images/I/51buf4zVxeL.jpg,51buf4zVxeL.jpg,358831,width,11.0 centimetre
https://m.media-amazon.com/images/I/51LDoNwgnsL.jpg,51LDoNwgnsL.jpg,675317,width,24.0 millimetre
https://m.media-amazon.com/images/I/51wGQ+lxSeL.jpg,51wGQ+lxSeL.jpg,464488,width,8.2 centimetre
https://m.media-amazon.com/images/I/617UIIdZSWL.jpg,617UIIdZSWL.jpg,156839,width,1.9 inch
https://m.media-amazon.com/images/I/61BFaZ7OfXL.jpg,61BFaZ7OfXL.jpg,627989,width,23.49 centimetre
